package_name,ecosystem,cve_id,severity,cvss_score,description,published_date,affected_projects
setuptools,pypi,PYSEC-2013-22,UNKNOWN,,"easy_install in setuptools before 0.7 uses HTTP to retrieve packages from the PyPI repository, and does not perform integrity checks on package contents, which allows man-in-the-middle attackers to execute arbitrary code via a crafted response to the default use of the product.",2013-08-06T02:52:00Z,11
setuptools,pypi,PYSEC-2022-43012,UNKNOWN,,Python Packaging Authority (PyPA) setuptools before 65.5.1 allows remote attackers to cause a denial of service via HTML in a crafted package or custom PackageIndex page. There is a Regular Expression Denial of Service (ReDoS) in package_index.py.,2022-12-23T00:15:00Z,11
pyarrow,pypi,GHSA-8cw2-jv5c-c825,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Missing Initialization of Resource in Apache Arrow,2022-05-24T17:00:40Z,10
pyarrow,pypi,GHSA-cjw4-2w9r-r8mv,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Missing Initialization of Resource in Apache Arrow,2022-05-24T17:00:40Z,10
pyarrow,pypi,GHSA-5wvp-7f3h-6wmm,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PyArrow: Arbitrary code execution when loading a malicious data file,2023-11-09T09:30:26Z,10
pyarrow,pypi,PYSEC-2019-195,UNKNOWN,,"It was discovered that the C++ implementation (which underlies the R, Python and Ruby implementations) of Apache Arrow 0.14.0 to 0.14.1 had a uninitialized memory bug when building arrays with null values in some cases. This can lead to uninitialized memory being unintentionally shared if Arrow Arrays are transmitted over the wire (for instance with Flight) or persisted in the streaming IPC and file formats.",2019-11-08T19:15:00Z,10
pyarrow,pypi,PYSEC-2019-196,UNKNOWN,,"While investigating UBSAN errors in https://github.com/apache/arrow/pull/5365 it was discovered Apache Arrow versions 0.12.0 to 0.14.1, left memory Array data uninitialized when reading RLE null data from parquet. This affected the C++, Python, Ruby and R implementations. The uninitialized memory could potentially be shared if are transmitted over the wire (for instance with Flight) or persisted in the streaming IPC and file formats.",2019-11-08T19:15:00Z,10
pyarrow,pypi,PYSEC-2023-238,UNKNOWN,,"Deserialization of untrusted data in IPC and Parquet readers in PyArrow versions 0.14.0 to 14.0.0 allows arbitrary code execution. An application is vulnerable if it reads Arrow IPC, Feather or Parquet data from untrusted sources (for example user-supplied input files).",2023-11-20T09:10:54.169318Z,10
pyarrow,pypi,PYSEC-2024-161,UNKNOWN,,"Deserialization of untrusted data in IPC and Parquet readers in the Apache Arrow R package versions 4.0.0 through 16.1.0 allows arbitrary code execution. An application is vulnerable if it 
reads Arrow IPC, Feather or Parquet data from untrusted sources (for 
example, user-supplied input files). This vulnerability only affects the arrow R package, not other Apache Arrow 
implementations or bindings unless those bindings are specifically used via the R package (for example, an R application that embeds a Python interpreter and uses PyArrow to read files from untrusted sources is still vulnerable if the arrow R package is an affected version). It is recommended that users of the arrow R package upgrade to 17.0.0 or later. Similarly, it
 is recommended that downstream libraries upgrade their dependency 
requirements to arrow 17.0.0 or later. If using an affected
version of the package, untrusted data can read into a Table and its internal to_data_frame() method can be used as a workaround (e.g., read_parquet(..., as_data_frame = FALSE)$to_data_frame()).


This issue affects the Apache Arrow R package: from 4.0.0 through 16.1.0.


Users are recommended to upgrade to version 17.0.0, which fixes the issue.",2024-11-28T17:15:48Z,10
jinja2,pypi,GHSA-cpwx-vrp4-4pq7,CVSS_V4,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:P/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,Jinja2 vulnerable to sandbox breakout through attr filter selecting format method,2025-03-05T20:40:14Z,9
jinja2,pypi,GHSA-h5c8-rqwp-cp95,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,Jinja vulnerable to HTML attribute injection when passing user input as keys to xmlattr filter,2024-01-11T15:20:48Z,9
jinja2,pypi,GHSA-h75v-3vvj-5mfj,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,Jinja vulnerable to HTML attribute injection when passing user input as keys to xmlattr filter,2024-05-06T14:20:59Z,9
ipython,pypi,GHSA-4vwq-x64q-j4cj,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Improper Neutralization of Input During Web Page Generation in Jupyter Notebook,2022-05-14T02:04:49Z,9
ipython,pypi,GHSA-66gw-5xpf-gfp5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Improper Neutralization of Input During Web Page Generation in IPython,2022-05-13T01:31:05Z,9
jinja2,pypi,GHSA-g3rq-g295-4j3m,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Regular Expression Denial of Service (ReDoS) in Jinja2,2021-03-19T21:28:05Z,9
certifi,pypi,GHSA-xqr8-7jwr-rhp7,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,Removal of e-Tugra root certificate,2023-07-25T14:43:53Z,9
certifi,pypi,PYSEC-2024-230,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi starting in 2021.05.30 and prior to 2024.07.4 recognized root certificates from `GLOBALTRUST`. Certifi 2024.07.04 removes root certificates from `GLOBALTRUST` from the root store. These are in the process of being removed from Mozilla's trust store. `GLOBALTRUST`'s root certificates are being removed pursuant to an investigation which identified ""long-running and unresolved compliance issues.""",2024-07-05T19:15:10Z,9
docutils,pypi,GHSA-cg75-6938-wx58,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,python-docutils allows insecure usage of temporary files,2020-03-13T20:04:51Z,9
ipython,pypi,GHSA-75cw-5cgv-g853,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,IPython Notebook vulnerable to improper validation of the origin of websocket requests ,2022-05-14T02:05:20Z,9
ipython,pypi,GHSA-92mr-v722-f48m,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Improper Input Validation in Jupyter Notebook,2022-05-17T03:25:49Z,9
joblib,pypi,GHSA-6hrg-qmvc-2xh8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,joblib vulnerable to arbitrary code execution,2022-09-27T00:00:22Z,9
jinja2,pypi,GHSA-gmj6-6f8f-6699,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Jinja has a sandbox breakout through malicious filenames,2024-12-23T17:54:12Z,9
certifi,pypi,GHSA-43fp-rhv2-5gv8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:N/I:H/A:N,Certifi removing TrustCor root certificate,2022-12-07T23:05:18Z,9
jinja2,pypi,GHSA-fqh9-2qgg-h84h,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,Insecure Temporary File in Jinja2,2022-05-17T04:01:00Z,9
jinja2,pypi,GHSA-8r7q-cvjq-x353,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Incorrect Privilege Assignment in Jinja2,2022-05-14T04:04:14Z,9
ipython,pypi,GHSA-pq7m-3gw7-gq5x,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,Execution with Unnecessary Privileges in ipython,2022-01-21T18:55:30Z,9
jinja2,pypi,GHSA-q2x7-8rv6-6q7h,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Jinja has a sandbox breakout through indirect reference to format method,2024-12-23T17:56:08Z,9
ipython,pypi,GHSA-29gw-9793-fvw7,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L,IPython vulnerable to command injection via set_term_title,2023-02-10T19:55:53Z,9
ipython,pypi,GHSA-7fc2-rm35-2pp7,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,IPython vulnerable to cross site request forgery (CSRF),2022-05-17T00:35:13Z,9
ipython,pypi,GHSA-q326-jhw3-699g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Improper Neutralization of Input During Web Page Generation in IPython,2022-05-17T00:36:05Z,9
jinja2,pypi,GHSA-462w-v97r-4m45,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,Jinja2 sandbox escape via string formatting,2019-04-10T14:30:24Z,9
jinja2,pypi,GHSA-hj2j-77xm-mc5v,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,Jinja2 sandbox escape vulnerability,2019-04-10T14:30:13Z,9
certifi,pypi,GHSA-248v-346w-9cwc,UNKNOWN,,Certifi removes GLOBALTRUST root certificate,2024-07-05T20:06:40Z,9
certifi,pypi,PYSEC-2022-42986,UNKNOWN,,"Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi 2022.12.07 removes root certificates from ""TrustCor"" from the root store. These are in the process of being removed from Mozilla's trust store. TrustCor's root certificates are being removed pursuant to an investigation prompted by media reporting that TrustCor's ownership also operated a business that produced spyware. Conclusions of Mozilla's investigation can be found in the linked google group discussion.",2022-12-07T22:15:00Z,9
certifi,pypi,PYSEC-2023-135,UNKNOWN,,"Certifi 2023.07.22 removes root certificates from ""e-Tugra"" from the root store. These are in the process of being removed from Mozilla's trust store. e-Tugra's root certificates are being removed pursuant to an investigation prompted by reporting of security issues in their systems.",2023-08-03T19:36:12Z,9
docutils,pypi,PYSEC-2019-176,UNKNOWN,,python-docutils allows insecure usage of temporary files,2019-10-31T16:15:00Z,9
ipython,pypi,PYSEC-2014-21,UNKNOWN,,"IPython Notebook 0.12 through 1.x before 1.2 does not validate the origin of websocket requests, which allows remote attackers to execute arbitrary code by leveraging knowledge of the kernel id and a crafted page.",2014-08-07T11:13:00Z,9
ipython,pypi,PYSEC-2015-24,UNKNOWN,,"Cross-site scripting (XSS) vulnerability in the file browser in notebook/notebookapp.py in IPython Notebook before 3.2.2 and Jupyter Notebook 4.0.x before 4.0.5 allows remote attackers to inject arbitrary web script or HTML via a folder name.  NOTE: this was originally reported as a cross-site request forgery (CSRF) vulnerability, but this may be inaccurate.",2015-09-21T19:59:00Z,9
ipython,pypi,PYSEC-2015-25,UNKNOWN,,"The editor in IPython Notebook before 3.2.2 and Jupyter Notebook 4.0.x before 4.0.5 allows remote attackers to execute arbitrary JavaScript code via a crafted file, which triggers a redirect to files/, related to MIME types.",2015-09-29T19:59:00Z,9
ipython,pypi,PYSEC-2017-45,UNKNOWN,,Cross-site scripting (XSS) vulnerability in IPython 3.x before 3.2 allows remote attackers to inject arbitrary web script or HTML via vectors involving JSON error messages and the /api/contents path.,2017-09-21T14:29:00Z,9
ipython,pypi,PYSEC-2017-46,UNKNOWN,,Cross-site scripting (XSS) vulnerability in IPython before 3.2 allows remote attackers to inject arbitrary web script or HTML via vectors involving JSON error messages and the /api/notebooks path.,2017-09-20T18:29:00Z,9
ipython,pypi,PYSEC-2017-47,UNKNOWN,,Cross-site request forgery in the REST API in IPython 2 and 3.,2017-09-20T16:29:00Z,9
ipython,pypi,PYSEC-2022-12,UNKNOWN,,"IPython (Interactive Python) is a command shell for interactive computing in multiple programming languages, originally developed for the Python programming language. Affected versions are subject to an arbitrary code execution vulnerability achieved by not properly managing cross user temporary files. This vulnerability allows one user to run code as another on the same machine. All users are advised to upgrade.",2022-01-19T22:15:00Z,9
jinja2,pypi,PYSEC-2014-8,UNKNOWN,,"The default configuration for bccache.FileSystemBytecodeCache in Jinja2 before 2.7.2 does not properly create temporary files, which allows local users to gain privileges via a crafted .cache file with a name starting with __jinja2_ in /tmp.",2014-05-19T14:55:00Z,9
jinja2,pypi,PYSEC-2014-82,UNKNOWN,,"FileSystemBytecodeCache in Jinja2 2.7.2 does not properly create temporary directories, which allows local users to gain privileges by pre-creating a temporary directory with a user's uid.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-1402.",2014-05-19T14:55:00Z,9
jinja2,pypi,PYSEC-2019-217,UNKNOWN,,"In Pallets Jinja before 2.10.1, str.format_map allows a sandbox escape.",2019-04-07T00:29:00Z,9
jinja2,pypi,PYSEC-2019-220,UNKNOWN,,"In Pallets Jinja before 2.8.1, str.format allows a sandbox escape.",2019-04-08T13:29:00Z,9
jinja2,pypi,PYSEC-2021-66,UNKNOWN,,"This affects the package jinja2 from 0.0.0 and before 2.11.3. The ReDoS vulnerability is mainly due to the `_punctuation_re regex` operator and its use of multiple wildcards. The last wildcard is the most exploitable as it searches for trailing punctuation. This issue can be mitigated by Markdown to format user content instead of the urlize filter, or by implementing request timeouts and limiting process memory.",2021-02-01T20:15:00Z,9
joblib,pypi,PYSEC-2022-288,UNKNOWN,,The package joblib from 0 and before 1.2.0 are vulnerable to Arbitrary Code Execution via the pre_dispatch flag in Parallel() class due to the eval() statement.,2022-09-26T05:15:00Z,9
pillow,pypi,GHSA-9hx2-hgq2-2g4f,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Regular Expression Denial of Service (ReDoS) in Pillow,2021-03-29T16:35:46Z,8
pillow,pypi,GHSA-hf64-x4gq-p99h,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,Pillow Out-of-bounds Read,2021-03-18T19:55:34Z,8
pillow,pypi,GHSA-f5g8-5qq7-938w,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H,Pillow Out-of-bounds Read,2021-03-18T19:55:41Z,8
pillow,pypi,GHSA-hj69-c76v-86wr,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H,Out-of-bounds Read in Pillow,2020-04-01T16:36:00Z,8
pillow,pypi,GHSA-j7hp-h8jx-5ppr,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,libwebp: OOB write in BuildHuffmanTable,2023-09-12T15:30:20Z,8
pillow,pypi,GHSA-vcqg-3p29-xw73,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Integer overflow in Pillow,2021-11-03T18:04:41Z,8
pillow,pypi,GHSA-vqcj-wrf2-7v73,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Pillow Out-of-bounds Write,2021-03-18T19:55:27Z,8
lxml,pypi,GHSA-57qw-cc2g-pv5p,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,lxml Cross-site Scripting Via Control Characters,2022-05-14T04:01:59Z,8
lxml,pypi,GHSA-jq4v-f5q6-mjqq,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,lxml vulnerable to Cross-Site Scripting ,2021-03-22T16:53:53Z,8
lxml,pypi,GHSA-pgww-xf46-h92r,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,lxml vulnerable to Cross-site Scripting,2021-01-07T21:54:01Z,8
lxml,pypi,GHSA-55x5-fj6c-h6m8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:H/A:N,lxml's HTML Cleaner allows crafted and SVG embedded scripts to pass through,2021-12-13T18:14:36Z,8
pillow,pypi,GHSA-3wvg-mj6g-m9cv,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow Uncontrolled Resource Consumption,2021-03-18T19:55:21Z,8
pillow,pypi,GHSA-5gm3-px64-rw72,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Uncontrolled Resource Consumption in Pillow,2020-04-01T16:36:44Z,8
pillow,pypi,GHSA-7r7m-5h27-29hp,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Potential infinite loop in Pillow,2021-06-08T18:48:53Z,8
pillow,pypi,GHSA-8ghj-p4vj-mr35,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow Denial of Service vulnerability,2023-11-03T06:36:30Z,8
pillow,pypi,GHSA-8xjq-8fcg-g5hw,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Out-of-bounds Write in Pillow,2021-03-29T16:35:36Z,8
pillow,pypi,GHSA-95q3-8gr9-gm8w,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow Denial of Service by Uncontrolled Resource Consumption,2021-03-18T19:54:43Z,8
pillow,pypi,GHSA-98vv-pw6r-q6q4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Uncontrolled Resource Consumption in pillow,2021-09-07T23:08:10Z,8
pillow,pypi,GHSA-cfmr-38g9-f2h7,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow denial of service via Crafted Block Size,2022-05-14T02:05:20Z,8
pillow,pypi,GHSA-f4w8-cv6p-x6r5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow Denial of Service by Uncontrolled Resource Consumption,2021-03-18T19:55:13Z,8
pillow,pypi,GHSA-h5rf-vgqx-wjv2,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow denial of service via PNG bomb,2022-05-14T02:05:56Z,8
pillow,pypi,GHSA-hr8g-f6r6-mr22,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Buffer over-flow in Pillow,2022-05-26T00:01:27Z,8
pillow,pypi,GHSA-j6f7-g425-4gmx,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow is vulnerable to Denial of Service (DOS) in the Jpeg2KImagePlugin,2022-05-14T02:05:20Z,8
pillow,pypi,GHSA-j7mj-748x-7p78,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,DOS attack in Pillow when processing specially crafted image files,2019-10-22T14:40:42Z,8
pillow,pypi,GHSA-jgpv-4h4c-xhw3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Uncontrolled Resource Consumption in pillow,2021-04-23T16:54:36Z,8
pillow,pypi,GHSA-m2vv-5vj5-2hm7,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Pillow vulnerable to Data Amplification attack.,2022-11-14T12:00:15Z,8
pillow,pypi,GHSA-mvg9-xffr-p774,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Out of bounds read in Pillow,2021-03-29T16:35:57Z,8
pillow,pypi,GHSA-p43w-g3c5-g5mq,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Out of bounds read in Pillow,2021-03-29T16:35:27Z,8
